0.016667 0.000000
0.050000 0.000000
0.083333 0.000000
0.116667 0.000000
0.150000 0.000000
0.183333 0.000000
0.216667 0.000000
0.250000 0.000000
0.283333 16.000000
0.316667 58.000000
0.350000 70.000000
0.383333 60.000000
0.416667 68.000000
0.450000 58.000000
0.483333 28.000000
0.516667 33.000000
0.550000 71.000000
0.583333 92.000000
0.616667 117.000000
0.650000 47.000000
0.683333 94.000000
0.716667 110.000000
0.750000 92.000000
0.783333 76.000000
0.816667 114.000000
0.850000 57.000000
0.883333 51.000000
0.916667 74.000000
0.950000 69.000000
0.983333 79.000000
1.016667 50.000000
1.050000 66.000000
1.083333 27.000000
1.116667 53.000000
1.150000 79.000000
1.183333 43.000000
1.216667 70.000000
1.250000 60.000000
1.283333 28.000000
1.316667 44.000000
1.350000 57.000000
1.383333 64.000000
1.416667 14.000000
1.450000 23.000000
1.483333 56.000000
1.516667 49.000000
1.550000 46.000000
1.583333 17.000000
1.616667 57.000000
1.650000 48.000000
1.683333 15.000000
1.716667 13.000000
1.750000 25.000000
1.783333 25.000000
1.816667 14.000000
1.850000 23.000000
1.883333 8.000000
1.916667 12.000000
1.950000 0.000000
1.983333 23.000000
2.016667 2.000000
2.050000 6.000000
2.083333 0.000000
2.116667 0.000000
2.150000 30.000000
2.183333 14.000000
2.216667 0.000000
2.250000 9.000000
2.283333 18.000000
2.316667 35.000000
2.350000 17.000000
2.383333 0.000000
2.416667 9.000000
2.450000 18.000000
2.483333 43.000000
2.516667 10.000000
2.550000 4.000000
2.583333 7.000000
2.616667 9.000000
2.650000 9.000000
2.683333 4.000000
2.716667 0.000000
2.750000 0.000000
2.783333 3.000000
2.816667 0.000000
2.850000 13.000000
2.883333 9.000000
2.916667 0.000000
2.950000 0.000000
2.983333 0.000000
3.016667 10.000000
3.050000 0.000000
3.083333 11.000000
3.116667 0.000000
3.150000 0.000000
3.183333 6.000000
3.216667 0.000000
3.250000 1.000000
3.283333 4.000000
3.316667 0.000000
3.350000 0.000000
3.383333 14.000000
3.416667 0.000000
3.450000 4.000000
3.483333 0.000000
3.516667 0.000000
3.550000 0.000000
3.583333 4.000000
3.616667 0.000000
3.650000 0.000000
3.683333 4.000000
3.716667 9.000000
3.750000 6.000000
3.783333 20.000000
3.816667 0.000000
3.850000 7.000000
3.883333 0.000000
3.916667 0.000000
3.950000 8.000000
3.983333 0.000000
4.016667 0.000000
4.050000 0.000000
4.083333 0.000000
4.116667 1.000000
4.150000 0.000000
4.183333 0.000000
4.216667 0.000000
4.250000 0.000000
4.283333 0.000000
4.316667 0.000000
4.350000 0.000000
4.383333 0.000000
4.416667 0.000000
4.450000 0.000000
4.483333 0.000000
4.516667 0.000000
4.550000 8.000000
4.583333 0.000000
4.616667 0.000000
4.650000 0.000000
4.683333 0.000000
4.716667 16.000000
4.750000 0.000000
4.783333 5.000000
4.816667 0.000000
4.850000 0.000000
4.883333 0.000000
4.916667 0.000000
4.950000 7.000000
4.983333 0.000000
